display_template,pref_label,objectid,title,alternative_form,term_type,term_type_uri,vocabulary,vocabulary_uri,language,establish_date,terminate_date,birth_date,death_date,definition,usage,history,location,location_uri,subject_area,broader_term,broader_term_objectid,narrower_term,narrower_term_objectid,related_term,related_term_objectid,exact_match,exact_match_uri,close_match,close_match_uri,related_external,related_external_uri,source,publisher,publisher_uri,rights,rights_statement,rights_statement_uri,absorbed_organization,absorbed_organization_objectid,absorbing_organization,absorbing_organization_objectid,component_of_merger,component_of_merger_objectid,mergee,mergee_objectid,predecessor,predecessor_objectid,predecessor_of_split,predecessor_of_split_objectid,product_of_merger,product_of_merger_objectid,product_of_split,product_of_split_objectid,successor,successor_objectid
record,American Civil War (United States : 1861-1865),isut288,American Civil War (United States : 1861-1865),"American Civil War, 1861-1865; Civil War, U.S., 1861-1865; Southern States--History--Civil War, 1861-1865; United States--History--Civil War, 1861-1865; War between the States, 1861-1865; War of Secession, U.S., 1861-1865; War of the Rebellion, 1861-1865",Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See exact matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,Society and human interactions,,,,,,,American Civil War (United States : 1861-1865),http://id.worldcat.org/fast/1351658,,,,,ISU Thesaurus working group,OCLC Research,http://id.loc.gov/authorities/names/no2010077516,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Fish research,isut289,Fish research,Ichthyological research; Ichthyology--Research,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See close matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group preferred this form of the term over the authorized form or other variants in external vocabularies.,,,Science and mathematics,Zoology,isut008,,,,,,,Fishes--Research,http://id.loc.gov/authorities/subjects/sh85048802,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Great Depression, 1929",isut290,"Great Depression, 1929",Depressions--1929,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See close matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group preferred this form of the term over the authorized form or other variants in external vocabularies.,,,Society and human interactions,,,,,,,,,Depressions--1929,http://id.loc.gov/authorities/subjects/sh85037058,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Inorganic chemistry,isut291,Inorganic chemistry,"Chemistry, Inorganic",Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See close matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group preferred this form of the term over the authorized form or other variants in external vocabularies.,,,Science and mathematics,Chemistry,isut062,,,,,,,"Chemistry, Inorganic",http://id.loc.gov/authorities/subjects/sh85023017,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Organic chemistry,isut292,Organic chemistry,"Chemistry, Organic",Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See close matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group preferred this form of the term over the authorized form or other variants in external vocabularies.,,,Science and mathematics,Chemistry,isut062,,,,,,,"Chemistry, Organic",http://id.loc.gov/authorities/subjects/sh85023022,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Drainage,isut293,Drainage,Land drainage,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See exact matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,Engineering,Agricultural engineering,isut017,,,,,Drainage,http://id.loc.gov/authorities/subjects/sh85039296,,,,,ISU Thesaurus working group,Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Black people,isut294,Black people,,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See exact matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,Society and human interactions,,,African Americans,isut012,,,Black people,http://id.loc.gov/authorities/subjects/sh85014672,,,,,ISU Thesaurus working group,Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Insect control,isut295,Insect control,Insect pest management; Insect pests--Control; Insects--Control; Insects--Extermination,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See exact matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,Science and mathematics,Pest control;Entomology,isut207;isut106,,,,,Insect control,https://lod.nal.usda.gov/nalt/45983,,,,,ISU Thesaurus working group,National Agricultural Library (U.S.),http://id.loc.gov/authorities/names/n80009063,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,International study,isut296,International study,Foreign study; Study abroad; Studying abroad,Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about studying abroad and other international experiences that include an educational purpose. See close matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group preferred this form of the term over the authorized form or other variants in external vocabularies.,,,Society and human interactions,Sociocultural diversity,isut303,,,,,,,Foreign study,http://id.loc.gov/authorities/subjects/sh85050522,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Medical sciences,isut297,Medical sciences,"Basic medical sciences; Biomedical sciences; Health sciences; Medicine and medical sciences; Preclinical sciences; Sciences, Medical",Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. See exact matches in external vocabularies for more information about this term. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,,,Science and mathematics,,,,,,,Medical sciences,http://id.loc.gov/authorities/subjects/sh85083022,,,,,ISU Thesaurus working group,Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,Parks and reserves,isut298,Parks and reserves,Parklands; Parks; Preserved lands; Protected areas; Protected lands; Public lands; Reserves (Protected areas),Authority;Topic,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#Topic,Iowa State University thesaurus,https://digital.lib.iastate.edu/isulv/vocab/vocab003.html,eng,,,,,Preferred topical term for use in Iowa State University Library metadata.,"Use this term to describe resources about the topic. Review and assign broader, narrower, or related terms as appropriate.",The ISU Thesaurus working group selected this unique term for local use.,,,Science and mathematics,Natural resources,isut193,National parks and reserves,isut189,,,,,Parks;Protected areas;Public lands,http://id.loc.gov/authorities/subjects/sh85098119;http://id.loc.gov/authorities/subjects/sh98005753;http://id.loc.gov/authorities/subjects/sh85108694,,,ISU Thesaurus working group,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
